entry_time,exit_time,position,entry_price,exit_price,quantity,gross_pnl,entry_fee,exit_fee,funding_fee,net_pnl
2025-06-15 20:00:00,2025-06-15 20:09:00,short,2535.4,2526.78,0.02,0.17239999999999783,0.0101396,0.01009696,0,0.15212079999999784
2025-06-15 21:00:00,2025-06-15 22:04:00,short,2500.18,2526.41,0.02,-0.5246000000000004,0.01001072,0.01013928,0,-0.5446214400000005
2025-06-15 22:45:00,2025-06-16 01:08:00,long,2540.51,2527.66,0.02,-0.2570000000000073,0.0101728,0.01012356,0,-0.27734560000000724
2025-06-16 01:30:00,2025-06-16 01:45:00,short,2520.76,2540.27,0.02,-0.3901999999999953,0.01008276,0.01015224,0,-0.4103655199999953
2025-06-16 03:00:00,2025-06-16 05:26:00,long,2573.87,2591.75,0.019,0.3397200000000021,0.0051426,0.00518868,0,0.3294348000000021
2025-06-16 06:00:00,2025-06-16 06:19:00,long,2607.65,2614.77,0.019,0.13527999999999793,0.00521008,0.00522344,0,0.12485983999999792
2025-06-16 06:31:00,2025-06-16 06:58:00,long,2610.75,2607.43,0.019,-0.0630800000000031,0.0052258,0.00522008,0,-0.07353160000000311
2025-06-16 07:01:00,2025-06-16 10:16:00,long,2614.45,2631.68,0.019,0.3273700000000003,0.0052461,0.00525098,0,0.3168778000000004
2025-06-16 13:30:00,2025-06-16 13:56:00,short,2609.27,2630.38,0.019,-0.4010900000000024,0.00522376,0.00527304,0,-0.41153752000000243
2025-06-16 23:00:00,2025-06-16 23:56:00,short,2569.77,2547.78,0.01,0.21989999999999782,0.00514404,0.00509114,0,0.20961191999999784
2025-06-17 00:15:00,2025-06-17 01:00:00,short,2528.0,2588.1,0.01,-0.6009999999999991,0.00506106,0.005169,0,-0.611122119999999
2025-06-17 03:15:00,2025-06-17 03:17:00,long,2612.1,2615.0,0.01,0.02900000000000091,0.00521898,0.0052164,0,0.01856204000000091
2025-06-17 03:30:00,2025-06-17 04:23:00,long,2608.32,2593.33,0.01,-0.14990000000000236,0.00521932,0.00519186,0,-0.16033864000000236
2025-06-17 06:00:00,2025-06-17 10:38:00,short,2578.75,2547.95,0.01,0.30800000000000183,0.00515948,0.00509516,0,0.29768104000000184
2025-06-17 11:30:00,2025-06-17 12:40:00,short,2544.0,2557.2,0.01,-0.13199999999999817,0.00509266,0.00510926,0,-0.14218531999999817
2025-06-17 15:45:00,2025-06-17 16:33:00,short,2499.29,2476.27,0.01,0.23019999999999982,0.00498688,0.00498778,0,0.22022623999999982
2025-06-18 12:30:00,2025-06-18 13:04:00,short,2503.81,2486.89,0.01,0.16920000000000074,0.00501194,0.0049692,0,0.15917612000000075
2025-06-18 19:00:00,2025-06-18 19:45:00,short,2477.96,2497.74,0.02,-0.3955999999999949,0.00991672,0.00999976,0,-0.4154334399999949
2025-06-19 00:45:00,2025-06-19 01:04:00,long,2537.2,2515.36,0.02,-0.4367999999999938,0.01014864,0.01006964,0,-0.4570972799999938
2025-06-19 01:45:00,2025-06-19 02:39:00,short,2513.36,2522.64,0.02,-0.1855999999999949,0.01006412,0.01009564,0,-0.20572823999999493
2025-06-19 05:00:00,2025-06-19 05:07:00,long,2523.3,2526.7,0.02,0.06799999999999272,0.01010264,0.01010896,0,0.04779471999999273
2025-06-19 09:30:00,2025-06-19 09:48:00,long,2529.19,2539.93,0.02,0.21479999999999563,0.01011756,0.01015392,0,0.19456487999999564
2025-06-19 15:30:00,2025-06-19 16:51:00,short,2497.76,2488.78,0.02,0.17960000000000037,0.00997992,0.00994516,0,0.15964016000000036
2025-06-19 20:15:00,2025-06-19 20:54:00,long,2510.94,2504.34,0.02,-0.13199999999999817,0.01004784,0.01002736,0,-0.15209567999999818
2025-06-19 22:00:00,2025-06-19 22:07:00,long,2512.79,2516.56,0.02,0.07539999999999963,0.01004152,0.01006288,0,0.05531695999999964
2025-06-20 04:30:00,2025-06-20 04:43:00,short,2509.89,2507.54,0.02,0.04699999999999818,0.01004084,0.01002772,0,0.026918319999998178
2025-06-20 06:30:00,2025-06-20 07:12:00,long,2519.69,2523.03,0.02,0.06680000000000291,0.01008352,0.01010216,0,0.046632960000002915
2025-06-20 14:15:00,2025-06-20 14:24:00,short,2533.39,2522.28,0.02,0.22219999999999346,0.01013304,0.01007664,0,0.20193391999999344
2025-06-20 22:15:00,2025-06-20 22:38:00,short,2404.75,2397.78,0.02,0.139399999999996,0.00962692,0.009582,0,0.12014615999999599
2025-06-21 02:00:00,2025-06-21 03:03:00,long,2429.62,2425.88,0.02,-0.07479999999999563,0.0097088,0.00970968,0,-0.09421759999999564
2025-06-21 14:00:00,2025-06-21 14:17:00,short,2419.8,2414.24,0.21,1.167600000000084,0.10155768,0.101598,0,0.9644846400000839
2025-06-21 22:00:00,2025-06-21 22:39:00,short,2279.89,2281.49,0.22,-0.35199999999998,0.10036884,0.1003948,0,-0.55273767999998
2025-06-22 02:00:00,2025-06-22 02:10:00,short,2265.79,2258.92,0.22,1.511399999999976,0.09982544,0.09927588,0,1.311749119999976
2025-06-22 05:00:00,2025-06-22 05:08:00,long,2282.91,2287.74,0.22,1.062599999999984,0.10064252,0.10056684,0,0.8613149599999841
2025-06-22 09:45:00,2025-06-22 09:53:00,short,2255.62,2236.32,0.22,4.24599999999994,0.09936212,0.09863348,0,4.047275759999939
2025-06-22 13:45:00,2025-06-22 14:21:00,short,2186.63,2166.72,0.23,4.579300000000071,0.1006825,0.09958218,0,4.377935000000072
2025-06-22 17:45:00,2025-06-22 18:17:00,long,2197.6,2181.64,0.23,-3.6708000000000087,0.1009884,0.10045572,0,-3.8727768000000085
2025-06-23 00:15:00,2025-06-23 00:36:00,long,2229.25,2236.37,0.22,1.566399999999976,0.09815036,0.09848608,0,1.370099279999976
2025-06-23 06:01:00,2025-06-23 06:06:00,long,2246.49,2252.36,0.22,1.291400000000076,0.09904444,0.099066,0,1.0933111200000762
2025-06-23 14:15:00,2025-06-23 15:27:00,long,2297.86,2267.91,0.44,-13.17800000000012,0.20202072,0.19952856,0,-13.58204144000012
2025-06-23 17:00:00,2025-06-23 17:10:00,short,2217.0,2256.34,0.44,-17.309600000000064,0.1996704,0.19822352,0,-17.70894080000006
2025-06-23 18:00:00,2025-06-23 18:05:00,long,2273.89,2295.81,0.44,9.644800000000032,0.20109672,0.20226272,0,9.24260656000003
2025-06-24 04:15:00,2025-06-24 04:50:00,short,2393.43,2404.08,0.42,-4.473000000000038,0.2011506,0.20159328,0,-4.875301200000038
2025-06-24 05:30:00,2025-06-24 05:36:00,long,2411.82,2415.96,0.41,1.6973999999999476,0.19759868,0.19835144,0,1.3022026399999476
2025-06-24 14:00:00,2025-06-24 14:05:00,long,2422.17,2429.17,0.41,2.8699999999999997,0.19856792,0.19873684,0,2.47286416
2025-06-25 12:30:00,2025-06-25 12:57:00,short,2416.62,2425.01,0.41,-3.439900000000134,0.1983498,0.19876718,0,-3.8365996000001337
2025-06-26 08:15:00,2025-06-26 09:10:00,long,2496.69,2476.2,0.4,-8.196000000000096,0.1995352,0.1977992,0,-8.595070400000095
2025-06-26 18:00:00,2025-06-26 19:25:00,short,2419.3,2431.71,0.41,-5.08809999999994,0.1983867,0.19938054,0,-5.484873399999941
2025-06-28 16:30:00,2025-06-28 17:11:00,long,2436.99,2437.96,0.41,0.39770000000010436,0.19983728,0.19975938,0,-0.001974559999895653
2025-07-01 02:30:00,2025-07-01 02:48:00,long,2493.58,2484.07,0.4,-3.8039999999999057,0.1994896,0.1987456,0,-4.2029791999999055
2025-07-01 15:00:00,2025-07-01 16:13:00,short,2416.86,2428.58,1.24,-14.532799999999751,0.5994408,0.60222832,0,-15.731681599999751
2025-07-02 20:45:00,2025-07-02 21:54:00,long,2599.84,2597.97,0.95,-1.7765000000003281,0.4939183,0.4937682,0,-2.7643366000003278
2025-07-04 16:30:00,2025-07-04 18:15:00,short,2479.44,2485.68,1.0,-6.239999999999782,0.496002,0.49708,0,-7.232003999999781
2025-07-06 14:00:00,2025-07-06 16:52:00,long,2562.14,2548.24,0.97,-13.483000000000088,0.49700472,0.49440706,0,-14.477009440000087
2025-07-06 22:30:00,2025-07-06 23:02:00,long,2597.24,2569.41,0.96,-26.716799999999928,0.4934262,0.4882848,0,-27.703652399999925
2025-07-07 22:30:00,2025-07-07 23:07:00,short,2528.58,2539.37,0.97,-10.466299999999965,0.49560952,0.49258928,0,-11.457519039999966
2025-07-08 19:00:00,2025-07-08 19:36:00,long,2622.53,2600.81,0.95,-20.634000000000242,0.49299052,0.48894476,0,-21.61998104000024
2025-07-09 07:00:00,2025-07-09 08:47:00,long,2631.3,2614.97,0.95,-15.513500000000363,0.49418808,0.49176476,0,-16.501876160000364
2025-07-09 21:45:00,2025-07-09 21:48:00,long,2754.02,2757.15,0.9,2.8170000000000983,0.495756,0.4951314,0,1.8261126000000982,"RSI: 70.25 overbought, take profit"
2025-07-10 06:15:00,2025-07-10 06:20:00,long,2786.21,2783.06,0.89,-2.803500000000081,0.49589732,0.49543452,0,-3.794831840000081,Trailing Stop Loss hit at 2783.06 (target 2783.45)
2025-07-10 07:30:00,2025-07-10 07:37:00,long,2811.2,2804.95,0.88,-5.5,0.49472192,0.49365712,0,-6.48837904,Trailing Stop Loss hit at 2804.95 (target 2805.79)
2025-07-10 15:45:00,2025-07-10 16:01:00,short,2764.5,2769.23,0.89,-4.209700000000017,0.4976856,0.49280546,0,-5.200191060000016,Trailing Stop Loss hit at 2769.23 (target 2769.11)
2025-07-10 20:45:00,2025-07-10 20:50:00,long,2823.44,2816.86,0.88,-5.790399999999936,0.49687616,0.49581664,0,-6.783092799999936,Trailing Stop Loss hit at 2816.86 (target 2818.65)
2025-07-10 22:45:00,2025-07-10 22:51:00,long,2963.89,2972.87,0.83,7.4534000000000145,0.49788648,0.4935097,0,6.462003820000015,ATR×2 TP hit at 2972.87 (target 2972.67)
2025-07-10 23:00:00,2025-07-10 23:03:00,long,2972.41,2962.25,0.84,-8.534399999999877,0.49337026,0.49859544,0,-9.526365699999879,Trailing Stop Loss hit at 2962.25 (target 2964.07)
2025-07-11 05:00:00,2025-07-11 05:04:00,long,2969.12,2971.9,0.83,2.307400000000166,0.49282578,0.49338354,0,1.321190680000166,"RSI: 70.96 overbought, take profit"
2025-07-11 22:45:00,2025-07-11 23:01:00,short,2942.11,2952.07,0.84,-8.36640000000003,0.49430304,0.49588728,0,-9.35659032000003,Trailing Stop Loss hit at 2952.07 (target 2951.34)
2025-07-12 07:30:00,2025-07-12 07:33:00,long,2969.91,2963.99,0.84,-4.972800000000061,0.49295526,0.49207048,0,-5.95782574000006,Trailing Stop Loss hit at 2963.99 (target 2964.81)
2025-07-13 15:15:00,2025-07-13 15:33:00,long,2998.66,2991.36,0.83,-6.058999999999774,0.49772942,0.4965558,0,-7.053285219999774,Trailing Stop Loss hit at 2991.36 (target 2991.75)
2025-07-14 00:45:00,2025-07-14 00:55:00,long,2985.3,2978.7,0.83,-5.478000000000302,0.49551,0.494514,0,-6.468024000000302,Trailing Stop Loss hit at 2978.70 (target 2980.40)
2025-07-14 04:15:00,2025-07-14 04:26:00,long,3038.51,3045.48,0.81,5.645699999999838,0.49300488,0.49341474,0,4.659280379999838,ATR×2 TP hit at 3045.48 (target 3044.87)
2025-07-14 05:00:00,2025-07-14 05:02:00,long,3053.11,3040.74,0.81,-10.019700000000281,0.4944564,0.49262256,0,-11.00677896000028,Trailing Stop Loss hit at 3040.74 (target 3045.69)
2025-07-14 08:30:00,2025-07-14 08:39:00,short,3023.71,3029.68,0.82,-4.895399999999835,0.49592124,0.49681996,0,-5.888141199999835,Trailing Stop Loss hit at 3029.68 (target 3029.13)
2025-07-14 10:45:00,2025-07-14 11:01:00,long,3071.54,3062.96,0.81,-6.949799999999941,0.4974858,0.49622868,0,-7.943514479999941,Trailing Stop Loss hit at 3062.96 (target 3064.04)
2025-07-14 11:45:00,2025-07-14 11:51:00,long,3073.93,3062.65,0.81,-9.136799999999795,0.49792644,0.496206,0,-10.130932439999796,Trailing Stop Loss hit at 3062.65 (target 3065.56)
2025-07-14 15:15:00,2025-07-14 15:24:00,short,3015.59,3027.3,0.82,-9.60220000000003,0.49460432,0.496428,0,-10.59323232000003,Trailing Stop Loss hit at 3027.30 (target 3025.44)
2025-07-14 19:15:00,2025-07-14 19:26:00,short,2990.19,2996.8,0.83,-5.486300000000106,0.4964313,0.497419,0,-6.480150300000106,Trailing Stop Loss hit at 2996.80 (target 2996.51)
2025-07-14 22:45:00,2025-07-14 22:58:00,long,3016.13,3011.5,0.82,-3.7966000000000895,0.49459612,0.4939352,0,-4.785131320000089,Trailing Stop Loss hit at 3011.50 (target 3012.62)
2025-07-15 03:30:00,2025-07-15 03:46:00,short,2944.0,2953.4,0.84,-7.896000000000076,0.49372512,0.49615944,0,-8.885884560000076,Trailing Stop Loss hit at 2953.40 (target 2953.22)
2025-07-15 06:15:00,2025-07-15 06:33:00,long,2981.09,2973.11,0.83,-6.623400000000014,0.49481114,0.4935844,0,-7.611795540000014,Trailing Stop Loss hit at 2973.11 (target 2975.61)
2025-07-15 14:15:00,2025-07-15 14:18:00,long,3062.39,3052.19,0.81,-8.261999999999853,0.49608936,0.49447422,0,-9.252563579999853,Trailing Stop Loss hit at 3052.19 (target 3052.24)
2025-07-15 18:15:00,2025-07-15 18:26:00,long,3094.0,3080.94,0.8,-10.447999999999958,0.4949888,0.4930272,0,-11.436015999999958,Trailing Stop Loss hit at 3080.94 (target 3082.87)
2025-07-15 19:15:00,2025-07-15 19:32:00,long,3080.76,3069.54,0.81,-9.088200000000207,0.4928512,0.4905984,0,-10.071649600000207,Trailing Stop Loss hit at 3069.54 (target 3072.01)
2025-07-15 22:00:00,2025-07-15 22:09:00,long,3079.5,3070.6,0.81,-7.209000000000074,0.4926224,0.491344,0,-8.192966400000074,Trailing Stop Loss hit at 3070.60 (target 3071.60)
2025-07-16,2025-07-16 00:02:00,long,3140.84,3131.63,0.79,-7.275900000000029,0.49620374,0.49490656,0,-8.26701030000003,Trailing Stop Loss hit at 3131.63 (target 3131.92)
2025-07-16 05:45:00,2025-07-16 06:02:00,long,3146.61,3139.43,0.79,-5.67220000000023,0.4971154,0.49601888,0,-6.665334280000231,Trailing Stop Loss hit at 3139.43 (target 3141.28)
2025-07-16 13:16:00,2025-07-16 13:31:00,long,3177.71,3168.11,0.78,-7.487999999999929,0.49567284,0.49418772,0,-8.477860559999929,Trailing Stop Loss hit at 3168.11 (target 3170.13)
2025-07-16 14:00:00,2025-07-16 14:14:00,long,3195.9,3182.3,0.78,-10.60799999999993,0.49204386,0.4901897,0,-11.59023355999993,Trailing Stop Loss hit at 3182.30 (target 3183.50)
2025-07-16 20:30:00,2025-07-16 20:31:00,long,3413.4,3392.49,0.73,-15.264300000000226,0.49835786,0.49545684,0,-16.258114700000228,Trailing Stop Loss hit at 3392.49 (target 3395.92)
2025-07-17 07:00:00,2025-07-17 07:02:00,long,3431.88,3418.35,0.72,-9.741600000000144,0.49420512,0.49238928,0,-10.728194400000143,Trailing Stop Loss hit at 3418.35 (target 3418.44)
2025-07-17 09:45:00,2025-07-17 10:02:00,long,3474.83,3466.57,0.71,-5.8645999999998315,0.49354088,0.4923353,0,-6.8504761799998315,Trailing Stop Loss hit at 3466.57 (target 3467.00)
2025-07-18 03:45:00,2025-07-18 03:50:00,long,3607.29,3598.46,0.69,-6.092699999999949,0.49774806,0.49663716,0,-7.087085219999949,Trailing Stop Loss hit at 3598.46 (target 3599.92)
2025-07-18 10:45:00,2025-07-18 10:50:00,short,3608.79,3619.5,0.68,-7.282800000000026,0.49799922,0.492184,0,-8.272983220000025,Trailing Stop Loss hit at 3619.50 (target 3617.00)
2025-07-18 14:15:00,2025-07-18 14:17:00,long,3661.82,3634.97,0.68,-18.258000000000248,0.49772328,0.48470212,0,-19.240425400000248,Trailing Stop Loss hit at 3634.97 (target 3643.37)
2025-07-19 00:30:00,2025-07-19 00:32:00,long,3562.48,3565.25,0.69,1.9112999999999873,0.49150908,0.49001454,0,0.9297763799999874,"RSI: 71.34 overbought, take profit"
2025-07-19 01:15:00,2025-07-19 01:24:00,short,3525.78,3537.93,0.7,-8.504999999999745,0.4936582,0.4953354,0,-9.493993599999746,Trailing Stop Loss hit at 3537.93 (target 3535.92)
2025-07-19 03:30:00,2025-07-19 03:31:00,long,3588.59,3591.72,0.69,2.1596999999997615,0.49517712,0.49570842,0,1.1688144599997614,"RSI: 71.74 overbought, take profit"
2025-07-19 04:15:00,2025-07-19 04:23:00,long,3599.41,3590.0,0.69,-6.492899999999899,0.49666752,0.49546968,0,-7.4850371999998995,Trailing Stop Loss hit at 3590.00 (target 3591.80)
2025-07-19 06:30:00,2025-07-19 06:34:00,short,3569.58,3577.96,0.69,-5.782200000000075,0.49265034,0.4937088,0,-6.768559140000075,Trailing Stop Loss hit at 3577.96 (target 3576.07)
2025-07-19 16:46:00,2025-07-19 16:55:00,long,3566.27,3558.6,0.7,-5.36900000000005,0.49209558,0.49113648,0,-6.35223206000005,Trailing Stop Loss hit at 3558.60 (target 3558.74)
2025-07-19 20:30:00,2025-07-19 20:39:00,long,3584.22,3578.31,0.69,-4.077899999999899,0.49458372,0.493902,0,-5.066385719999899,Trailing Stop Loss hit at 3578.31 (target 3578.62)
